# generated by scripts/fetch-places.ts from Wikidata (P571 inception / P1619 official opening)
# day-precision dates only; dates before 1582 are as stated in the Julian calendar
# capped at the 150 most populous; 130 further dated place(s) omitted
Saint-Cyprien's Birthday,01/01,1883
Saint-Éloi's Birthday,07/01,1855
Saint-Épiphane's Birthday,07/01,1855
Saint-Fabien's Birthday,07/01,1855
Saint-Félix-de-Dalquier's Birthday,10/29,1932
Saint-François-de-Sales' Birthday,05/14,1888
Saint-Gabriel-de-Brandon's Birthday,07/01,1855
Saint-Gabriel-de-Rimouski's Birthday,01/01,1877
Saint-Honoré-de-Témiscouata's Birthday,01/01,1881
Saint-Jacques-de-Leeds' Birthday,09/23,1929
Saint-Léandre's Birthday,03/30,1912
Saint-Léon-le-Grand's Birthday,08/12,1903
Saint-Magloire's Birthday,01/01,1875
Saint-Marcellin's Birthday,11/19,1924
Saint-Moïse's Birthday,01/01,1878
Saint-Noël's Birthday,10/02,1906
Saint-Odilon-de-Cranbourne's Birthday,07/01,1855
Saint-Pacôme's Birthday,01/05,1980
Saint-Prime's Birthday,06/29,1968
Saint-René-de-Matane's Birthday,12/18,1982
Saint-Sébastien's Birthday,03/15,1975
Saint-Siméon's Birthday,04/25,2001
Saint-Tharcisius' Birthday,12/04,1937
Saint-Théophile's Birthday,06/28,1975
Saint-Vallier's Birthday,03/10,1993
Saint-Vianney's Birthday,08/27,1926
Sainte-Cécile-de-Whitton's Birthday,09/19,1889
Sainte-Florence's Birthday,04/12,1911
Sainte-Gertrude-Manneville's Birthday,01/01,1980
Sainte-Hélène-de-Chester's Birthday,01/01,1859
Sainte-Jeanne-d'Arc's Birthday,01/01,1949
Sainte-Jeanne-d’Arc-de-la-Mitis' Birthday,01/30,1922
Sainte-Justine's Birthday,01/01,1870
Sainte-Paule's Birthday,01/01,1968
Sainte-Perpétue's Birthday,03/09,1878
Sainte-Rose-de-Watford's Birthday,11/17,1897
Sawyerville's Birthday,09/03,1892
Selkirk's Birthday,06/05,1882
Sept-Îles' Birthday,02/12,2003
St. John's' Birthday,07/03,1497
Taschereau's Birthday,09/14,1929
Terrace's Birthday,12/29,1927
Terrebonne's Birthday,06/27,2001
Tisdale's Birthday,02/01,1904
Trois-Rivières' Birthday,07/04,1634
Val-Barrette's Birthday,07/28,1914
Vaudreuil-sur-le-Lac's Birthday,05/29,1920
Vernon's Birthday,12/30,1892
Vianney's Birthday,11/12,1912
Ville-Marie's Birthday,01/01,2002
Waterloo's Birthday,05/27,1857
White Rock's Birthday,04/15,1957
Winkler's Birthday,05/09,1906
Yellowknife's Birthday,01/01,1970
Yorkton's Birthday,07/15,1894
